Agency ID	Agency Name	Site ID	Site Name	Address	City	State	Zip Code	Phone Number	URL	Ages Served	Ages Zero To Three	Ages Three To Five	Part Day Program	Full Day Program	Full Year Program	School Year Program	Operating Hours	School Based	Community Based	Head Start Program	Accept CCAP	Home Visiting	Other Languages	Other Features	Accreditation	Universal Application	Quality Rating	Slots available	Site AKA Name	Center Description	Center Description (Spanish)	Neighborhood ID	Neighberhood Name	Geocode Coordinates	Part Week Program	Full Week Program	Early Head Start Program	CEL ID	Email	Curriculum	Community / Region ID	Community / Region Name	Last Update Date	Active	Display On CEL
44	Gads Hill Center	1399	Peachtree Educational Daycare 2	1431 W 111th St	Chicago	IL	60643	(773)-776-9043	http://www.maesdaycare.org	3 years to 5 years	1	1	1	1	1	1	From 07:00AM To 05:30PM	0	1	1	1	0				1	Licensed	Slots Available	Mae's Early Child Development & Therapeutic Daycare			172	Morgan Park	SRID=4326;POINT (-87.6582230000000209 41.6919009999999872)	1	1	0	978			45	MORGAN PARK	12-04-2017	1	
44	Gads Hill Center	1287	Peachtree Educational Daycare Inc.	2845 W. 71st St	Chicago	IL	60629	(773)-776-9043	http://www.peachtreedaycare.net	6 weeks to 6 years	1	1	0	1	1	0	From 06:00AM To 08:00PM	0	1	1	0	0				0	Licensed	Slots Available	Gad's Hill Center - Peachtree Educational Daycare Inc			162	Chicago Lawn	SRID=4326;POINT (-87.6948019999999531 41.7642459999999431)	0	1	0	967	andreasims14@yahoo.com		16	CHICAGO LAWN	12-15-2017	1	
44	Gads Hill Center	1293	Smart from the Start	1939 W 79th St	Chicago	IL	60620	(773)-966-6499			0	1	0	1	1	0	From 06:00AM To 06:00PM	0	1	1	0	0				0	Licensed	Slots Available	Gad's Hill Center -Smart from the Start			168	Auburn Gresham	SRID=4326;POINT (-87.6721769999999481 41.7499789999999678)	0	1	0	969	l.strong@smartfromthestart.net    		5	AUBURN GRESHAM	12-15-2017	1	
44	Gads Hill Center	1283	VOCEL	5058 W Jackson Blvd	Chicago	IL	60644	(773)-797-2210			0	1	0	1	1	0	From 06:00AM To 06:00PM	0	1	1	0	0				0	Licensed	Slots Available	Gad's Hill Center - VOCEL			124	Austin	SRID=4326;POINT (-87.7515686999999787 41.8771672999999538)	0	1	0	972	jesse@vocel.org 		6	AUSTIN	12-15-2017	1	
114	Happy Holiday Nursery and Kindergarten	1635	Happy Holiday Nursery and Kindergarten	401 E. 111th St	Chicago	IL	60827	773-821-7009		2 years to 6 years	1	1	1	1	1	1	From 07:00AM To 06:00PM	0	1	0	1	0				1	Gold	Slots Available	Happy Holiday Nursery & Kindergarten	<p>Happy Holiday Nursery & Kindergarten is an early learning program that is committed to excellence in early education and child care with families who have a willing spirit of collaborative participation in their child's social-emotional, cognitive, language and physical development.</p>		143	Roseland	SRID=4326;POINT (-87.6131989999999945 41.6924589999999924)	1	1	0	303	haphol401@aol.com		60	ROSELAND	12-04-2017	1	
86	Haymarket Center	1073	Haymarket Center	120 N Sangamon	Chicago	IL	60607	(312)-226-7984	http://www.hcenter.org	0-3	1	0	1	0	0	1	From  To 	0	1	0	0	1				0	Licensed	Slots Available	Haymarket Center Early Head Start Home Based Program	<p>As a one-of-a kind model program for Illinois, Haymarket Center's family-centered residential treatment and recovery programs serves as the home environment and Early Head Start services are provided to the family while they reside on these programs. T		127	Near West Side	SRID=4326;POINT (-87.6509479999999712 41.8838269999999824)	1	0	1	305	bmadison@hcenter.org		48	NEAR WEST SIDE	12-15-2017	1	
86	Haymarket Center	856	Wholly Innocence Day Care Center	34 N. Sangamon		IL	60607	(312)-226-7984	http://www.hcenter.org	6 weeks to 5 years	1	1	1	1	0	1	From 08:00AM To 05:30PM	0	1	0	1	0				1	Licensed	Slots Available	Wholly Innocence Daycare Center	<p>The philosophy of the Wholly Innocents Child Care Center is to provide a nurturing environment to promote positive self-esteem and support in mastering each developmental stage for children whose lives have been impacted by the negative consequences of parental substance abuse. Our mission is to create an environment that will stimulate the social, emotional, cognitive and physical growth of the children through a developmentally appropriate curriculum. This program was developed in response to the child care needs of parenting clients who seek treatment and need to bring their children with them for services in both outpatient and residential settings.</p>		127	Near West Side	SRID=4326;POINT (-87.6508769999999942 41.8816889999999944)	1	1	0	453			48	NEAR WEST SIDE	12-04-2017	1	
115	Healthy Families Chicago	1636	Healthy Families Chicago	2100 S. Marshall Blvd	Chicago	IL		773-257-0111			0	0	0	0	0	0	From  To 	0	0	0	0	0				0		Slots Available							0	0	0		dsloss@hfchicago.org		63	SOUTH LAWNDALE	05-12-2017	1	
47	Henry Booth House	1267	4 Ever Young	441 E 79th St	Chicago	IL	60619	(773)-966-6872		6 weeks to 5 years	1	1	1	1	1	1	From 06:00AM To 06:00PM	0	1	1	1	0				1	Licensed	Few or No Slots	Henry Booth House - 4 Ever Young			138	Chatham	SRID=4326;POINT (-87.6132016000000249 41.7511224999999371)	1	1	0	948			15	CHATHAM	12-04-2017	1	
47	Henry Booth House	1208	Allison's Infant & Toddler Center - 71st	440 E 71st St.	Chicago	IL	60619	(773)-952-4391			0	0	0	0	0	0	From  To 	0	0	0	0	0				0	None	Slots Available							0	0	0		renee24k@aol.com				12-08-2017	1	
47	Henry Booth House	1325	Building Blocks	1112 W 69th St	Chicago	IL	60621	(773)-488-2222	http://www.buildingblocksla.com	6 weeks to 12 years	1	1	1	1	1	1	From 06:30AM To 06:00PM	0	1	1	1	1	Spanish			1	Licensed	Slots Available	Building Blocks Learning Academy	<p>At Building Blocks Learning Academy, it is our privilege to accompany children as they embark on a path of growth and exploration.  Through play and language, a loving staff, and friendships, children who come to Building Blocks, build a strong foundation for a lifetime of learning.    Our mission is to provide high quality child care for children six weeks through 12 years of age.  It is our principal goal to develop the whole child, regardless of race, creed, color, religious persuasion, economic or social/physical disabilities.  We encourage interactive developmental choices and provide age appropriate curriculum in which children are active participants. It is the Academy's commitment to its students to assist them in graduating from pre-schoolers to pre-scholars.    Our programs in include:      -Infant      -Young Preschool (Toddlers & Two's)      -Preschool      - Kindergarten      -Before & After School</p>		164	Englewood	SRID=4326;POINT (-87.6527319999999719 41.7687179999999856)	1	1	0	230			24	ENGLEWOOD	12-04-2017	1	
47	Henry Booth House	1384	Building Blocks Learning Academy II	7522 S. Greenwood Ave	Chicago	IL	60619	(773)-846-7408			0	0	0	0	0	0	From  To 	0	0	0	0	0				1	None	Slots Available							0	0	0				29	GREATER GRAND CROSSING	12-08-2017	1	
47	Henry Booth House	1124	Crystal Palace Early Literacy Zone	1459 W 74th St.		IL	60636	(773)-994-6844		6 weeks to 12 years	1	1	1	1	1	1	From 07:00AM To 06:00PM	0	1	1	1	0				0	Licensed	Slots Available	Henry Booth House - Crystal Palace			157	New City	SRID=4326;POINT (-87.6623480000000086 41.8083760000000026)	1	1	0	956			69	WEST ENGLEWOOD	12-04-2017	1	
47	Henry Booth House	1268	East Side Development Center	13338 S Brandon	Chicago	IL	60633	(773)-646-2223	http://www.thepremierchildcare.com	6 weeks to 12 years	1	1	1	1	0	1	From 06:30AM To 06:00PM	0	1	1	1	0	Spanish			1	Licensed	Slots Available	Eastside Child Development Center	<p>Eastside child Development Center is dedicated to the development of young minds.  Our principal goal is to produce highly esteemed students who grow into lifelong learners.  We provide an academic based curriculum, safe and sanitized environment, and an array of age appropriate materials which allow children to explore and learn freely.  Caring, capable, instructors help guide the exploratory process to ensure proper development and discipline.</p>		150	Hegewisch	SRID=4326;POINT (-87.5462639999999794 41.6524819999999991)	0	1	0	278			30	HEGEWISCH	12-04-2017	1	
47	Henry Booth House	1385	Gifted Children Academy	1522 W. Howard St. #24	Chicago	IL	60626	(773)-381-1603			0	0	0	0	0	0	From  To 	0	0	0	0	0				0	None	Slots Available							0	0	0				59	ROGERS PARK	12-08-2017	1	
47	Henry Booth House	1032	Gina's Unbelievable Learning Center	7239 S. Dobson		IL	60619	(773)-324-2010	http://www.henryboothhouse.org	6 weeks to 6 years	1	1	0	0	1	0	From 06:00AM To 06:00PM	0	1	1	1	0				1	Gold	Slots Available	Henry Booth House - Gina's Unbelievable	<p>HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. </p><p>Henry Booth House is a nonprofit, community-based agency dedicated toward improving the quality of life for culturally and economically diverse families by providing comprehensive, early childhood education and social services, including a Head Start Program. HBH owns two center-based sites; one located in Near South community with a majority of the families speaking Madarin and Cantonese and another site located in Hegewsich community serving a large population of Spanish speaking children: with a collaborative relationship with 30 community partner sites operating half-day Head Start programming in collaboration with child care. Through collaborations children and families are afforded a full day experience in preparation for kindergarten readiness. The community partner programs receive monitoring, training and technical assistance from HBH managers and coordinators to ensure quality programs.</p>		165	Greater Grand Crossing	SRID=4326;POINT (-87.5993759999999924 41.7626390000000001)	0	0	0	521			29	GREATER GRAND CROSSING	12-04-2017	1	
47	Henry Booth House	827	Hegewisch	2725 E 130th St		IL	60633	(773)-646-2400	http://www.henryboothhouse.org	6 weeks to 5 years	1	1	1	1	1	1	From 07:00AM To 06:00PM	0	1	1	0	0	Spanish			1	Licensed	Few or No Slots	Henry Booth House - Hegewisch			150	Hegewisch	SRID=4326;POINT (-87.5571300000000008 41.6588908999999887)	1	1	0	958	dthomas@henryboothhouse.org		30	HEGEWISCH	12-04-2017	1	
47	Henry Booth House	1241	High Mountain Head Start	919 N Lavergne		IL	60651	(773)-626-3997	http://www.henryboothhouse.org	3 years to 5 years	1	1	1	1	1	1	From 08:00AM To 04:00PM	0	1	1	0	0				1	Licensed	Few or No Slots	Henry Booth House - High Mountain			124	Austin	SRID=4326;POINT (-87.7505499999999614 41.8974479999999971)	1	1	0	964	tru_highmountain@yahoo.com		6	AUSTIN	12-04-2017	1	
47	Henry Booth House	1242	Hope for Youth	5900 W Iowa		IL	60651	(773)-626-0322			0	0	0	0	0	0	From  To 	0	0	0	0	0				0	None	Slots Available							0	0	0		hopeforyouth@sbcglobal.net		6	AUSTIN	12-08-2017	1	
47	Henry Booth House	1265	Jelly Bean 61st	448 E 61st St.		IL	60637	(773)-733-5861	http://www.jellybeanlearningcenter.org	6 weeks to 5 years	1	1	1	1	1	1	From 06:00AM To 05:00PM	0	1	1	0	0				1	Licensed	Slots Available	Henry Booth House - Jelly Bean Learning Center			107	Woodlawn	SRID=4326;POINT (-87.6136903000000018 41.7839185999999216)	1	1	0	968	mz907@yahoo.com		75	WOODLAWN	12-04-2017	1	
47	Henry Booth House	1266	Jelly Bean 63rd	1455 W 63rd St	Chicago	IL	60636	(773)-321-5096	http://www.jellybeanlearningcenter.org	6 weeks to 6 years	1	1	0	0	1	0	From 06:00AM To 04:00PM	0	1	1	1	0				0	Licensed	Slots Available	Henry Booth House - Jelly Bean Learning Center	<p>HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. </p><p>Henry Booth House is a nonprofit, community-based agency dedicated toward improving the quality of life for culturally and economically diverse families by providing comprehensive, early childhood education and social services, including a Head Start Program. HBH owns two center-based sites; one located in Near South community with a majority of the families speaking Madarin and Cantonese and another site located in Hegewsich community serving a large population of Spanish speaking children: with a collaborative relationship with 30 community partner sites operating half-day Head Start programming in collaboration with child care. Through collaborations children and families are afforded a full day experience in preparation for kindergarten readiness. The community partner programs receive monitoring, training and technical assistance from HBH managers and coordinators to ensure quality programs.</p>		163	West Englewood	SRID=4326;POINT (-87.6615359999999839 41.7792489999999788)	0	0	0	515			69	WEST ENGLEWOOD	12-04-2017	1	
47	Henry Booth House	1033	Jelly Bean 71st	358E 71st St		IL	60636	(773)-873-8888	http://www.jellybeanlearningcenter.org	6 weeks to 6 years	1	1	0	0	1	0	From 07:00AM To 06:00PM	0	1	1	1	0				1	Licensed	Few or No Slots	Henry Booth House - Jelly Bean Learning Center	<p>HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. </p><p>Henry Booth House is a nonprofit, community-based agency dedicated toward improving the quality of life for culturally and economically diverse families by providing comprehensive, early childhood education and social services, including a Head Start Program. HBH owns two center-based sites; one located in Near South community with a majority of the families speaking Madarin and Cantonese and another site located in Hegewsich community serving a large poulation of Spanish speaking children: with a collaborative relationship with 30 community partner sites operating half-day Head Start programming in collaboration with child care. Through collaborations children and families are afforded a full day experience in preparation for kindergarten readiness. The community partner programs receive monitoring, training and technical assistance from HBH managers and coordinators to ensure quality programs.</p>		165	Greater Grand Crossing	SRID=4326;POINT (-87.6158679999999777 41.7657089999999727)	0	0	0	516	dthomas@henryboothhouse.org		29	GREATER GRAND CROSSING	12-04-2017	1	
47	Henry Booth House	554	Jelly Bean 74th	7411 S. Cottage Grove Ave		IL	60619	(773)-846-7396	http://www.jellybeanlearningcenter.org	3 years to 6 years	0	1	0	0	1	0	From 06:30AM To 06:00PM	0	1	1	1	0				1	Licensed	Slots Available	Henry Booth House - Jelly Bean (74th St)	<p>HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. </p><p>Henry Booth House is a nonprofit, community-based agency dedicated toward improving the quality of life for culturally and economically diverse families by providing comprehensive, early childhood education and social services, including a Head Start Program. HBH owns two center-based sites; one located in Near South community with a majority of the families speaking Madarin and Cantonese and another site located in Hegewsich community serving a large population of Spanish speaking children: with a collaborative relationship with 30 community partner sites operating half-day Head Start programming in collaboration with child care. Through collaborations children and families are afforded a full day experience in preparation for kindergarten readiness. The community partner programs receive monitoring, training and technical assistance from HBH managers and coordinators to ensure quality programs.</p>		165	Greater Grand Crossing	SRID=4326;POINT (-87.6050330000000059 41.7597219999999680)	0	0	0	522	shender3@gmail.com		29	GREATER GRAND CROSSING	12-04-2017	1	
47	Henry Booth House	595	Jelly Bean 85th	8501 S ASHLAND		IL	60620	(773)-239-5437	http://www.jellybeanlearningcenter.org	2 years to 6 years	1	1	0	0	1	0	From 07:00AM To 04:00PM	0	1	1	1	0				0	Silver	Slots Available	Henry Booth House - Jelly Bean Learning Center	<p>HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. </p><p>Henry Booth House is a nonprofit, community-based agency dedicated toward improving the quality of life for culturally and economically diverse families by providing comprehensive, early childhood education and social services, including a Head Start Program. HBH owns two center-based sites; one located in Near South community with a majority of the families speaking Madarin and Cantonese and another site located in Hegewsich community serving a large population of Spanish speaking children: with a collaborative relationship with 30 community partner sites operating half-day Head Start programming in collaboration with child care. Through collaborations children and families are afforded a full day experience in preparation for kindergarten readiness. The community partner programs receive monitoring, training and technical assistance from HBH managers and coordinators to ensure quality programs.</p>		168	Auburn Gresham	SRID=4326;POINT (-87.6627660000000049 41.7393219999999872)	0	0	0	514	dthomas@henryboothhouse.org		5	AUBURN GRESHAM	12-04-2017	1	
47	Henry Booth House	557	Jones Academy	4344 S. Wentworth Ave		IL	60609	(773)-536-3757	http://www.henryboothhouse.org	6 weeks to 5 years	1	1	1	1	1	1	From 06:30AM To 06:00PM	0	1	1	0	0				1	Licensed	Slots Available	Henry Booth House - Jones Academy			101	Fuller Park	SRID=4326;POINT (-87.6314210999999545 41.8150739999999743)	1	1	0	970	dhouse@henryboothhouse.org		25	FULLER PARK	12-04-2017	1	
47	Henry Booth House	1393	Kiddie Steps 4 You Learning Center	1700 W. 63rd St. 	Chicago	IL	60621	(773)-440-4572			0	0	0	0	0	0	From  To 	0	0	0	0	0				0	None	Slots Available							0	0	0		kiddiesteps4you@gmail.com		69	WEST ENGLEWOOD	12-08-2017	1	
47	Henry Booth House	596	Lakeview Development Center	1531 W Lawrence		IL	60640	(773)-878-2223	http://www.henryboothhouse.org	15 months to 12 years	1	1	0	0	1	0	From 06:30AM To 06:00PM	0	1	1	1	0	Spanish			1	Licensed	Slots Available	Henry Booth House - Lakeview Development Center	<p>HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. </p><p>Henry Booth House is a nonprofit, community-based agency dedicated toward improving the quality of life for culturally and economically diverse families by providing comprehensive, early childhood education and social services, including a Head Start Program. HBH owns two center-based sites; one located in Near South community with a majority of the families speaking Madarin and Cantonese and another site located in Hegewsich community serving a large population of Spanish speaking children: with a collaborative relationship with 30 community partner sites operating half-day Head Start programming in collaboration with child care. Through collaborations children and families are afforded a full day experience in preparation for kindergarten readiness. The community partner programs receive monitoring, training and technical assistance from HBH managers and coordinators to ensure quality programs.</p>		129	Uptown	SRID=4326;POINT (-87.6685889999999688 41.9688650000000010)	0	0	0	519			65	UPTOWN	12-04-2017	1	
47	Henry Booth House	1264	Laughs and Giggles Childrens Academy	106 W 119th St.	Chicago	IL	60628	(773)-468-7331	http://www.henryboothhouse.org	6 weeks to 12 years	1	1	1	1	1	1	From 06:00AM To 06:00PM	0	1	1	1	0				0	Licensed	Slots Available	Henry Booth House - Laugh & Giggles			148	West Pullman	SRID=4326;POINT (-87.6255120000000147 41.6782539999999884)	1	1	0	971			72	WEST PULLMAN	12-04-2017	1	
47	Henry Booth House	559	Little Angels Learning Center	6701 S. Emerald Ave		IL	60621	(773)-488-8777	http://LittleAngelsfamilylearningcenter	6 weeks to 6 years	1	1	1	1	1	1	From 07:00AM To 04:00PM	0	1	1	0	1				1	Silver	Few or No Slots	Little Angels Family Daycare	<p>We believe that each child is unique. A child's future success begins with a personalized positive start during their early years. </p><p>We foster opportunities for children to develop and practice self expression, critical thinking and social skills.</p><p>We truly believe that a child's early preschool experience is enhanced when parents and teachers work collectively.</p>		164	Englewood	SRID=4326;POINT (-87.6428509999999790 41.7722909999999956)	1	1	0	333	daycare26@aol.com		24	ENGLEWOOD	12-04-2017	1	
47	Henry Booth House	872	Little Folks Day Care	2527 E 73rd St		IL	60649	(773)-221-0300		2 years to 6 years	1	1	1	1	1	1	From 06:00AM To 06:00PM	0	1	1	1	0				1	Silver	Few or No Slots	Little Folks Daycare			137	South Shore	SRID=4326;POINT (-87.5628729999999535 41.7626159999999871)	1	1	0	973			64	SOUTH SHORE	12-04-2017	1	
47	Henry Booth House	556	Little Leaders of Tomorrow - Mayfield	301 N. Mayfield Ave		IL	60644	(773)-378-8302	http://www.henryboothhouse.org	2 years to 12 years	1	1	1	1	1	1	From 06:00AM To 06:00PM	0	1	1	1	0				0	Licensed	Slots Available	Henry Booth House - Little Leaders of Tomorrow			124	Austin	SRID=4326;POINT (-87.7715555999999850 41.8858664999999917)	1	1	0	976	dthomas@henryboothhouse.org		6	AUSTIN	12-04-2017	1	
47	Henry Booth House	589	Loop Learning Center	2001 S Michigan		IL	60616	(312)-225-8828	http://www.looplearningcenter.com	6 weeks to 12 years	1	1	0	1	0	1	From 06:30AM To 06:00PM	0	1	1	1	0				1	Gold	Slots Available	Loop Learning Center	<p>The mission of the Loop Learning Center is to meet the developmental needs of all children from birth to 5 years old in a safe, nurturing, high-quality engaging learning environment.  We carry out our mission by providing a comprehensive program accredited by the National Association for the Education of Young Children which includes a rigorous curriculum, on-going assessments, Illinois State Board Certified Teachers, social workers, infant/toddler specialist, small class sizes, embedded professional development training, parent and community Involvement and collaborations and partnerships with various agencies, such as the Ounce of Prevention Fund, Chicago Public Schools, Easter Seals and Head Start.</p>		132	Near South Side	SRID=4326;POINT (-87.6231669999999809 41.8551319000000035)	0	1	0	344	dthomas@henryboothhouse.org		47	NEAR SOUTH SIDE	12-04-2017	1	
47	Henry Booth House	1228	Mae's Daycare Center	1431 W 111th St	Chicago	IL	60643	(773)-429-9251			0	0	0	0	0	0	From  To 	0	0	0	0	0				0		Slots Available							0	0	0		mzncato@yahoo.com		45	MORGAN PARK	05-17-2017	1	
47	Henry Booth House	401	Near South	2929 S. Wabash		IL	60616	(312)-791-0424	http://www.henryboothhouse.org	3 years to 5 years	1	1	1	1	1	1	From 07:00AM To 06:00PM	0	1	1	1	0				1	Licensed	Few or No Slots	Henry Booth House - Near South			99	Douglas	SRID=4326;POINT (-87.6248329999999385 41.8409758999999539)	1	1	1	979	dthomas@henryboothhouse.org		18	DOUGLAS	12-04-2017	1	
47	Henry Booth House	1035	Prodigy Child Learning Center	1921 E. 79th Street		IL	60649	(773)-221-3100	http://www.henryboothhouse.org	6 weeks to 6 years	1	1	0	0	1	0	From 06:30AM To 06:00PM	0	1	1	1	0				1	Silver	Slots Available	Henry Booth House - Prodigy Child Learning Center	<p>HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. </p><p>Henry Booth House is a nonprofit, community-based agency dedicated toward improving the quality of life for culturally and economically diverse families by providing comprehensive, early childhood education and social services, including a Head Start Program. HBH owns two center-based sites; one located in Near South community with a majority of the families speaking Madarin and Cantonese and another site located in Hegewsich community serving a large population of Spanish speaking children: with a collaborative relationship with 30 community partner sites operating half-day Head Start programming in collaboration with child care. Through collaborations children and families are afforded a full day experience in preparation for kindergarten readiness. The community partner programs receive monitoring, training and technical assistance from HBH managers and coordinators to ensure quality programs.</p>		140	South Chicago	SRID=4326;POINT (-87.5774930000000040 41.7514939999999939)	0	0	0	523			61	SOUTH CHICAGO	12-04-2017	1	
47	Henry Booth House	1429	Prodigy Child Learning Center ANNEX	1934 E. 79th Street	Chicago	IL	60649	(312)-437-5151			0	0	0	0	0	0	From  To 	0	0	0	0	0				1		Few or No Slots							0	0	0		prodigy1921@gmail.com		64	SOUTH SHORE	05-17-2017	1	
47	Henry Booth House	1240	South Shore United Methodist Child Care	7350 S Jeffery		IL	60649	(773)-324-4430			0	0	0	0	0	0	From  To 	0	0	0	0	0				0	None	Slots Available							0	0	0				64	SOUTH SHORE	12-08-2017	1	
47	Henry Booth House	1229	Star Kids Math and Science Academy	11053 S Vincennes Ave	Chicago	IL	60643	(773)-779-5900	http://www.4starkids.org	6 weeks to 12 years	1	1	1	1	1	1	From 06:00AM To 06:00PM	0	1	1	1	0				1	Licensed	Slots Available	Henry Booth House - Star Kids Math & Science			172	Morgan Park	SRID=4326;POINT (-87.6626919999999785 41.6923819999999310)	1	1	0	981	taylorisam@hotmail.com		45	MORGAN PARK	12-04-2017	1	
47	Henry Booth House	895	West Austin	4920 W Madison		IL	60644	(773)-261-2223	http://www.thepremierchildcare.com	6 weeks to 12 years	1	1	0	1	1	1	From 08:30AM To 03:30PM	0	1	1	1	1				1	Licensed	Few or No Slots	West Austin Development Center	<p>West Austin Development Center is dedicated to the development of young minds. Our principle goal is to produce highly esteemed students who grow into life long learners. We provide an academic based curriculum, an array of age appropriate materials which allow children to explore and learn freely.  West Austin employs caring, qualified, credentialed teachers who help guide the exploratory process to ensure proper development and discipline.</p>		124	Austin	SRID=4326;POINT (-87.7487109999999717 41.8806269999999756)	0	1	0	450			6	AUSTIN	12-04-2017	1	
47	Henry Booth House	874	Young Achievers Academy	518-520 E 79th St.		IL	60619	(773)-846-9707		3 years to 6 years	1	1	1	1	0	1	From 06:30AM To 07:00PM	0	1	1	1	0				1	Licensed	Few or No Slots	Young Achievers Academy	<p>Our mission is to prepare our children for Kindergarten and beyond.  We expose them to yoga, foreign languages, computer labs, and experiences enriched in learning opportunities.  All of our teachers are college educated, and we individualize our lessons to fit the needs and development of each student.  We offer support to our families also.</p>		165	Greater Grand Crossing	SRID=4326;POINT (-87.6117039999999889 41.7511769999999913)	1	1	0	475	dthomas@henryboothhhouse.org		29	GREATER GRAND CROSSING	12-04-2017	1	
116	Higher Learning Daycare & Education Ctr	1637	Higher Learning Daycare & Education Ctr	2526 E. 73rd St.	Chicago	IL	60649	773-734-1251	http://www.higher-learn.com	6 weeks to 6 years	1	1	1	1	1	1	From 06:00AM To 06:00PM	0	1	0	1	0				1	Silver	Few or No Slots	Higher Learning Daycare & Education Center	<p>Higher Learning Childcare provides a wonderful, exciting learning environment for your child that utilizes developmentally appropriate activities to challenge students and help them reach their potential.</p><p>Higher Learning Childcare is committed to enhancing the development of your child by:</p><p>Providing the instruction and nurturing support children need to best foster their cognitive, emotional and physical growth.</p><p>Putting safety at the forefront, thereby allowing you to pursue your daily activities with peace and comfort.</p><p>Incorporating the latest and most advanced teaching methodologies within Early Childhood Education to provide an accelerated, fun, comfortable learning environment for your child.</p>		137	South Shore	SRID=4326;POINT (-87.5631869999999992 41.7628859999999804)	1	1	0	307	will.horton@higher-learn.com		64	SOUTH SHORE	12-04-2017	1	
117	Holy Family Ministries	1638	Holy Family Ministries-Little Learners Academy	3415 W. Arthington	Chicago	IL		773-265-0550	http://www.hfm.org	3 years to 5 years	0	1	0	1	1	0	From 07:30AM To 05:30PM	0	1	0	1	0	Spanish			1	Licensed	Slots Available	Holy Family Ministries - Little Learners Academy	<p>The Little Learners Academy fosters a partnership of learning, trust, and care among actively involved students, parents and staff. Our approach to development and instruction engages students in hands on learning, critical and creative thought, real life experiences, technology, character development and the arts. We pride ourselves in our mission to offer families an affordable, quality educational experience, in a nurturing, safe and modern environment.</p>		128	North Lawndale	SRID=4326;POINT (-87.7118119999999948 41.8696339999999623)	0	1	0	309	dspencer@hfm.org		51	NORTH LAWNDALE	12-04-2017	1	
49	Howard Area Family Center	55	Howard Area Family Center	7510 N. Ashland		IL	60626	(773)-764-7610	http://www.howardarea.org	6 weeks to 5 years	1	1	0	1	0	1	From 07:30AM To 05:30PM	0	1	1	1	0	Spanish			1	Gold	Slots Available	Howard Area Community Center	<p>The Howard Area Family Center provides full-day subsidized early childhood education for 116 infants, toddlers, and preschoolers on a year-round basis. Our Center has achieved the 3 Star Level in the Quality Counts Quality Rating System, which recognizes us as a provider that meets specific indicators of quality.  All of our classrooms have a teacher-child ratio that exceeds the Illinois Department of Children and Family Services minimum licensing standards.  We follow the Creative Curriculum, a proven, evidence-based learning program that enhances the social, emotional, physical, cognitive, and language development skills for young children. All our teaching staff has successfully completed the Inter Rater Reliability certification for using the Creative Curriculum's ongoing child assessment system, Teaching Strategies GOLD.</p><p>To aid children in developing their gross motor skills, and to encourage daily movement, the Family Center features an outdoor classroom with state-of-the-art play equipment and a sensory garden that encourages exploration and offers a hands-on introduction to science. The Family Center also incorporates a Healthy Living and Obesity Prevention Initiative into the classrooms, exposing children to healthy snacks and nutrition education along with teaching the value of exercise. The Family Center also focuses on the parent's role as primary educator and advocate, based on the understanding that parents are their child's first teacher, and offers parent education and family support services that include referrals to Howard Area's network of programs.</p>		108	Rogers Park	SRID=4326;POINT (-87.6713249999999817 42.0181159999999281)	0	1	1	313	skoliarakis@howardarea.org		59	ROGERS PARK	12-04-2017	1	
49	Howard Area Family Center	1413	Howard Area Home Visiting Program	7500 N Ashland Ave	Chicago	IL	60626	(773)-761-8324			0	0	0	0	0	0	From  To 	0	0	0	0	0				0	None	Slots Available							0	0	0		skoliarakis@howardarea.org		59	ROGERS PARK	12-08-2017	1	
118	Improved Child Care	1639	Improved Child Care-Albany Child Care	5954 S. Albany Ave	Chicago	IL		773-737-7810			0	0	0	0	0	0	From  To 	0	0	0	0	0				0		Slots Available							0	0	0		iccmbishop@gmail.com		16	CHICAGO LAWN	05-12-2017	1	
97	Infant Welfare Society of Chicago	1303	Infant Welfare Society of Chicago	3600 W Fullerton Ave	Chicago	IL	60647	(773)-782-5057			0	0	0	0	0	0	From  To 	0	0	0	0	0				0		Slots Available							0	0	0		ortize@infantwelfare.org		40	LOGAN SQUARE	05-17-2017	1	
