Site ID	Site Name	Address	City	State	Zip Code	Phone Number	URL	Ages Served	Ages Zero To Three	Ages Three To Five	Part Day Program	Full Day Program	Full Year Program	School Year Program	Operating Hours	School Based	Community Based	Head Start Program	Accept CCAP	Home Visiting	Other Languages	Other Features	Accreditation	Quality Rating	Slots available
1512	Portage Park	5330 W BERTEAU AVE	Chicago	IL	60641	(773)534-3576			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1162	Power Day Care	725 W 123rd St	Chicago	IL	60628	(773)-568-5794			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1297	Precious Little Ones - 47th	624 e 47TH sT	Chicago	IL	60653	(773)-268-2685			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1295	Precious Little Ones - 51st	221 E 51st St	Chicago	IL	60615	(773)-285-9902			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1296	Precious Little Ones - 63rd	22-26 E 63rd St	Chicago	IL	60637	(773)-891-5055			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1513	Prescott	1632 W WRIGHTWOOD AVE	Chicago	IL	60614	(773)534-5505			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1514	Prieto	2231 N CENTRAL AVE	Chicago	IL	60639	(773)534-0210			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1515	Pritzker	2009 W SCHILLER ST	Chicago	IL	60622	(773)534-4415			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1035	Prodigy Child Learning Center	1921 E. 79th Street		IL	60649	(773)-221-3100			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1352	Project Org + Design Studio	1401 E 79th St	Chicago	IL	60619	(773)-221-7171			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1516	Prussing	4650 N MENARD AVE	Chicago	IL	60630	(773)534-3460			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1517	Pulaski	2230 W MCLEAN AVE	Chicago	IL	60647	(773)534-4391			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1176	Pullman	11311 S. Forrestville Ave.	Chicago	IL	60628	(773)-535-9395			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
547	Rachel's Learning Center North Avenue	5242 W. North Ave		IL	60639	(773)-237-1444			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1370	Rachel's Learning Center North Avenue	5242 W. North Ave	Chicago	IL	60639	(773)-237-1444			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
546	Rachel's Learning Center Roosevelt Road	3430 W. Roosevelt Rd		IL	60624	(773)-533-0444			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
970	Rainbow Daycare	3250 W Irving Park Rd	Chicago	IL	60618	(773)-478-8182			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1156	Randolph	7316 S Hoyne	Chicago	IL	60636	(773)-535-9015			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1518	Ravenswood	4332 N PAULINA ST	Chicago	IL	60613	(773)534-5525			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1519	Ray	5631 S KIMBARK AVE	Chicago	IL	60637	(773)535-0970			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
521	Reavis	834 E. 50th Street		IL	60615	(773)-535-1060			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
183	Rebecca Crown	7601 S. Phillips		IL	60649	(773)-731-0444			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
567	Red Shield	945 W. 69th Street	Chicago	IL	60621	(773)-358-3224			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1	Red South	1615 W. Chicago		IL	60622				0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1520	Reilly	3650 W SCHOOL ST	Chicago	IL	60618	(773)534-5250			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1521	Reinberg	3425 N MAJOR AVE	Chicago	IL	60634	(773)534-3465			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
446	Rev. Dr. Jeremiah A. Wright Jr. Early Care and Learning Center	532 W 95th St		IL	60628	(773)-966-1503			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
349	Revere	1010 E. 72nd Street		IL	60619	(773)-535-0618			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
71	Rey Gonzalez Children and Family Center	3050 E. 92nd St.	Chicago	IL	60617	(773)-721-9311			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
508	Robinson	4225 S. Lake Park Ave.		IL	60653	(773)-535-1777			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1522	Rogers	7345 N WASHTENAW AVE	Chicago	IL	60645	(773)534-2125			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
395	Rogers Park	1754 W. Devon		IL	60660	(773)-262-3366			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1523	Rudolph	110 N PAULINA ST	Chicago	IL	60612	(773)534-7460			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
645	Ruggles	7831 S. Prairie Ave.		IL	60619	(773)-535-3085			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1524	Ruiz	2410 S LEAVITT ST	Chicago	IL	60608	(773)535-4825			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
350	Ryder	8716 S. Wallace Street		IL	60620	(773)-535-3843			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1525	Salazar	160 W WENDELL ST	Chicago	IL	60610	(773)534-8310			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
958	Sandoval	5534 S Saint Louis Ave		IL	60629	(773)-535-0457			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
351	Saucedo	2850 W. 24 th Blvd		IL	60623	(773)-534-1770			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1526	Sayre	1850 N NEWLAND AVE	Chicago	IL	60707	(773)534-3351			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1527	Scammon	4201 W HENDERSON ST	Chicago	IL	60641	(773)534-3475			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1528	Schmid	9755 S GREENWOOD AVE	Chicago	IL	60628	(773)535-6235			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1529	Schubert	2727 N LONG AVE	Chicago	IL	60639	(773)534-3080			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
959	Seward	4600 S Hermitage Ave.		IL	60609	(773)-535-4890			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1184	SGA Youth and Family Services	3054 W. Cermak Rd.	Chicago	IL	60623	(773)-567-5991			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1177	Sherman	1000 W. 52nd St.	Chicago	IL	60609	(773)-535-1757			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
960	Sherwood	245 W 57th St		IL	60621	(773)-535-0829			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
961	Shields	4250 S Rockwell St.		IL	60632	(773)-535-7285			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1185	Shining Star #1	3012 E 92nd St	Chicago	IL	60617	(773)-978-7827			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1186	Shining Star #2	854 E 79th St	Chicago	IL	60619	(773)-488-7827			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1187	Shining Star #3	338 E 103rd St	Chicago	IL	60628	(773)-995-7827			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1188	Shining Star #4	10540 S Ewing		IL	60617	(773)-768-7827			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1530	Shoop	11140 S BISHOP ST	Chicago	IL	60643	(773)535-2715			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1136	Simpson Academy	1321 S Paulina St	Chicago	IL	60608	(773)-534-7812			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1289	Small World Daycare Center	834 W 31st St, 1st Flr	Chicago	IL	60608	(312)-808-1125			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1293	Smart from the Start	1939 W 79th St	Chicago	IL	60620	(773)-966-6499			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1148	Smart From The Start Armitage	4135 W Armitage	Chicago	IL	60639	(773)-697-7057			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1226	Smart Learning Center	2988 S Archer Ave	Chicago	IL	60608	(773)-523-8228			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1531	Smith	744 E 103RD ST	Chicago	IL	60628	(773)535-5689			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1532	Smyser	4310 N MELVINA AVE	Chicago	IL	60634	(773)534-3711			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1359	Smyth	1059 W 13th St	Chicago	IL	60608	(773)-534-7180			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1533	Solomon	6206 N HAMLIN AVE	Chicago	IL	60659	(773)534-5226			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
31	South East Asia Center - Ainslie	1134 W. Ainslie		IL	60640	(773)-989-7433			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
566	South East Asia Center - Broadway	5120 N. Broadway Ave		IL	60640	(773)-989-7433			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
584	South East Asia Center - Foster	1112 W. Foster		IL	60640	(773)-989-7433			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1534	South Shore ES	1415 E 70TH ST	Chicago	IL	60637	(773)535-8340			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
32	South Shore United Methodist	7350 S. Jeffery		IL	60649	(773)-324-4430			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1240	South Shore United Methodist Child Care	7350 S Jeffery		IL	60649	(773)-324-4430			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1535	Southeast	3930 E 105TH	Chicago	IL	60617	(773)535-8040			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
355	Spencer	214 N. Lavergne	Chicago	IL	60644	(773)-534-6150			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1646	Spry ES			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
150	St. Joseph	4800 S. Paulina		IL	60609	(773)-927-2524			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1625	St. Vincent de Paul Center	2145 N. Halsted	Chicago	IL	60614				0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
646	Stagg	7424 S. Morgan St.		IL	60621	(773)-535-3565			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1229	Star Kids Math & Science	11053 S Vincennes Ave	Chicago	IL	60643	(773)-779-5900			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
877	Stepping Stones CCC	1300 E 75th St		IL	60619	(773)-493-0000			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1536	Stevenson	8010 S KOSTNER AVE	Chicago	IL	60652	(773)535-2280			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1537	Stock	7507 W BIRCHWOOD AVE	Chicago	IL	60631	(773)534-1215			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
358	Stowe	3444 W. Wabansia		IL	60647	(773)-534-4175			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
509	Sumner	4320 W. Fifth Ave.		IL	60624	(773)-534-6730			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1355	Sweet Pea Academy	1414 W 87th St	Chicago	IL	60620	(773)-239-2322			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1538	Swift	5900 N WINTHROP AVE	Chicago	IL	60660	(773)534-2695			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1539	Talcott	1840 W OHIO ST	Chicago	IL	60622	(773)534-7130			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1540	Talman	5450 S TALMAN AVE	Chicago	IL	60632	(773)535-7850			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
359	Tanner	7350 S. Evans	Chicago	IL	60619	(773)-535-3870			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1541	Tarkington	3330 W 71ST ST	Chicago	IL	60629	(773)535-4700			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1542	Taylor	9912 S AVENUE H	Chicago	IL	60617	(773)535-6240			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
117	Taylor Center for New Experiences	1633 N. Hamlin	Chicago	IL	60647	(773)-227-8551			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
616	Teddy Bear 1 (51st STREET)	2649 W 51st St	Chicago	IL	60632	(773)-476-0700			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
617	Teddy Bear 2 (Columbus Dr)	3473 W Columbus Ave	Chicago	IL	60652	(773)-434-2327			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
618	Teddy Bear 3 (6401 S Pulaski Rd)	6401 S Pulaski	Chicago	IL	60629	(773)-284-2292			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
619	Teddy Bear 5 (5160 S Pulaski)	5160 S PULASKI RD	Chicago	IL	60632	(773)-284-7030			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1543	Telpochcalli	2832 W 24TH BLVD	Chicago	IL	60623	(773)534-1402			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
209	Temple	1 N. Ogden Ave	Chicago	IL	60607	(312)-492-6803			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1329	The Baby Academy	8607 S Cottage Grove Ave	Chicago	IL	60619	(773)-994-4400			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1269	The Learning Tree	8128 S Kedzie Ave	Chicago	IL	60652	(773)-778-8802			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1270	The Learning Tree II	8233 S Pulaski Ave	Chicago	IL	60652	(773)-884-3345			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1381	The Montessori School of Englewood	6936 S Hermitage Ave	Chicago	IL	60636	(773)-535-9255			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1189	The Montessori School of Englewood (OLD)	6550 S Seeley Ave	Chicago	IL	60636	(773)-535-9255			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1060	The Preschool Center of CCCS - Hyde Park	5467 S University Ave		IL	60615	(773)-643-0452			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1328	The Preschool Center of CCS - Englewood	7000 S. Parnell		IL	60621	(773)-897-0950			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1624	The Women's Treatment Center	140 N. Ashland Ave	Chicago	IL		312-633-4989			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
850	Thomas	3625 S Hoyne		IL	60609	(773)-535-4088			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
962	Thorp J	8914 S Buffalo Ave.		IL	60617	(773)-535-6250			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
390	Till	6543 S Champlain		IL	60637	(773)-535-0570			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1178	Tilton	223 N. Keeler Ave.	Chicago	IL	60624	(773)-534-6746			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1294	Tiny Scholars Academy	1167 E 63rd St	Chicago	IL	60637	(773)-855-8104			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1544	Tonti	5815 S HOMAN AVE	Chicago	IL	60629	(773)535-9280			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1619	True to Life Foundation-Community Group	6250 S. Wood St	Chicago	IL		773-374-7046			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1620	True to Life Foundation-Safe Heaven Shelters	6631 N. Bosworth Ave	Chicago	IL		773-435-4707			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1621	Tuesday's Child	3633 N. California Ave	Chicago	IL		773-282-5274			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1545	Twain	5134 S LOTUS AVE	Chicago	IL	60638	(773)535-2290			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1622	University of Chicago-Donoghue	707 E. 37th St.	Chicago	IL		773-285-5301			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1623	University of Chicago-North Kenwood/Oakland	1119 E. 46th St.	Chicago	IL		773-536-2399			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1546	Vick	2554 W 113TH ST	Chicago	IL	60655	(773)535-2671			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1547	Vick Village	6601 S Kedzie Ave	Chicago	IL	60629	(773)535-9010			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1283	VOCEL	5058 W Jackson Blvd	Chicago	IL	60644	(773)-797-2210			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1548	Volta	4950 N AVERS AVE	Chicago	IL	60625	(773)534-5080			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
381	Von Linne	3221 N. Sacramento		IL	60618	(773)-534-5262			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1153	Wacker	9746 S Morgan	Chicago	IL	60643	(773)-535-2821			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1549	Wadsworth	6650 S ELLIS AVE	Chicago	IL	60637	(773)535-0730			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1647	Walsh			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1550	Ward J	2701 S SHIELDS AVE	Chicago	IL	60616	(773)534-9050			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1182	Ward L	646 N. Lawndale	Chicago	IL	60624	(773)-534-6440			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1551	Warren	9239 S JEFFERY AVE	Chicago	IL	60617	(773)535-6625			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1552	Washington G ES	3611 E 114TH ST	Chicago	IL	60617	(773)535-5010			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1553	Washington H ES	9130 S UNIVERSITY AVE	Chicago	IL	60619	(773)535-6225			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1308	Webster	4055 W Arthington St	Chicago	IL	60624	(773)-534-6925			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1200	Wee Care Nursery School	1845 E 79th St	Chicago	IL	60649	(773)-221-4442			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1306	Wells ES	249 E 37th St	Chicago	IL	60653	(773)-535-1209			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1648	Wentworth			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
895	West Austin	4920 W Madison		IL	60644	(773)-261-2223			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1554	West Park	1425 N TRIPP AVE	Chicago	IL	60651	(773)534-4940			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1555	West ridge	6700 N WHIPPLE ST	Chicago	IL	60645	(773)534-8250			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1307	Westcott	409 W 80th St	Chicago	IL	60620	(773)-535-3090			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1649	Whistler			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1556	White	1136 W 122ND ST	Chicago	IL	60643	(773)535-5672			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1179	Whitney	2815 S. Komensky Ave.	Chicago	IL	60623	(773)-534-1560			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
364	Whittier	1900 W. 23rd St		IL	60608	(773)-535-4590			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1016	Whiz Kids Nursery Center	518 W 103rd ST	Chicago	IL	60628	(773)-233-9445			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
856	Wholly Innocence Day Care Center	34 N. Sangamon		IL	60607	(312)-226-7984			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
391	Winthrop Childrens Center	4848 N. Winthrop		IL	60640	(773)-878-3210			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1259	Wise Owl	2734 W North Ave	Chicago	IL	60647	(773)-489-8402			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
784	Woodlawn	6657 S Kimbark Ave	Chicago	IL	60637	(773)-535-0801			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
366	Woodson	4414 S Evans		IL	60653	(773)-535-1280			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
368	Yates	1839 N. Richmond		IL	60647	(773)-534-4550			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
907	YMCA - Dr. Effie O Ellis	10 S. Kedzie		IL	60612	(773)-533-9011			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
232	YMCA - Garfield	7 N. Homan		IL	60624	(773)-265-3900			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
234	YMCA - High Ridge	2424 W. Touhy		IL	60645	(773)-262-8300			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
906	YMCA - Jeanne Kenney Day Care Center	7600 S. Parnell		IL	60620	(773)-886-1216			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
237	YMCA - Marshall	3250 W. Adams		IL	60624	(773)-265-0145			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
238	YMCA - McCormick Tribune	1834 N. Lawndale		IL	60647	(773)-235-2525			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
240	YMCA - North Lawndale	3449 W. Arthington		IL	60624	(773)-638-0773			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1127	YMCA - Orr Family Development Center	730 N. Pulaski Rd.		IL	60624	(773)-826-1090			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
524	YMCA - Rauner	2700 S. Western Ave.		IL	60608	(773)-847-3115			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
242	YMCA - South Chicago	3039 E. 91st Street		IL	60617	(773)-721-9100			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
243	YMCA - South Side	6330 S. Stony Island		IL	60637	(773)-326-2570			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
874	Young Achievers Academy	520 E 79TH STREET		IL	60619	(773)-846-9707			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
369	Young ES	1434 N. Parkside		IL	60651	(773)-534-6200			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
490	Young Scholars Dev. Ins.	3038 W. 59th st.	Chicago	IL	60629	(773)-918-1944			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
512	Zapata	2728 S. Kostner Ave.	Chicago	IL	60623	(773)-534-1390			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
